tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.NA.EPI_ISL_18112329.charadriiformes.united_kingdom.NA.2023-07-11,H5N1,EPI_ISL_18112329,A/herring_gull/Scotland/095035/2023,2023-07-11,2023.52,2023-07,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-28,967,2.3.4.4b,NA,NA,NA,NA,2023-07-11,mp,mp,profile001
H5N1.NA.EPI_ISL_18065331.charadriiformes.united_kingdom.NA.2023-06-23,H5N1,EPI_ISL_18065331,A/gull/Scotland/087342/2023,2023-06-23,2023.47,2023-06,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-25,967,2.3.4.4b,NA,NA,NA,NA,2023-06-23,mp,mp,profile001
H5N1.NA.EPI_ISL_18033421.galliformes.poland.NA.2023-06-28,H5N1,EPI_ISL_18033421,A/chicken/Poland/H282-T/2023,2023-06-28,2023.49,2023-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2023-26,3831,2.3.4.4b,NA,NA,NA,NA,2023-06-28,mp,mp,profile001
H5N1.NA.EPI_ISL_18033210.charadriiformes.poland.NA.2023-04-24,H5N1,EPI_ISL_18033210,A/black-headed_gull/Poland/MB146-4/2023,2023-04-24,2023.31,2023-04,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2023-17,3831,2.3.4.4b,NA,NA,NA,NA,2023-04-24,mp,mp,profile001
H5N1.NA.EPI_ISL_18538412.galliformes.united_kingdom.NA.2023-09-06,H5N1,EPI_ISL_18538412,A/Pheasant/England/113701/2023,2023-09-06,2023.68,2023-09,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-36,3733,2.3.4.4b,NA,NA,NA,NA,2023-09-06,mp,mp,profile001
H5N1.NA.EPI_ISL_18538402.galliformes.united_kingdom.NA.2023-09-08,H5N1,EPI_ISL_18538402,A/Chicken/Scotland/114176/2023,2023-09-08,2023.68,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-36,967,2.3.4.4b,NA,NA,NA,NA,2023-09-08,mp,mp,profile001
H5N1.NA.EPI_ISL_18538401.galliformes.united_kingdom.NA.2023-09-08,H5N1,EPI_ISL_18538401,A/Chicken/Scotland/114160/2023,2023-09-08,2023.68,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-36,967,2.3.4.4b,NA,NA,NA,NA,2023-09-08,mp,mp,profile001
H5N1.NA.EPI_ISL_18538400.galliformes.united_kingdom.NA.2023-09-06,H5N1,EPI_ISL_18538400,A/Pheasant/England/113707/2023,2023-09-06,2023.68,2023-09,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-36,3733,2.3.4.4b,NA,NA,NA,NA,2023-09-06,mp,mp,profile001
H5N1.NA.EPI_ISL_18538399.galliformes.united_kingdom.NA.2023-09-06,H5N1,EPI_ISL_18538399,A/Pheasant/England/113705/2023,2023-09-06,2023.68,2023-09,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-36,3733,2.3.4.4b,NA,NA,NA,NA,2023-09-06,mp,mp,profile001
H5N1.NA.EPI_ISL_18501405.charadriiformes.russia.NA.2023-10-11,H5N1,EPI_ISL_18501405,A/european_herring_gull/Leningrad_region/RII-WD437/2023,2023-10-11,2023.78,2023-10,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,leningrad,ru.ln,60.0038026239663,31.7192161663564,A,2023-41,2684,2.3.4.4b,NA,NA,NA,NA,2023-10-11,mp,mp,profile001
H5N1.NA.EPI_ISL_18501404.charadriiformes.russia.NA.2023-10-11,H5N1,EPI_ISL_18501404,A/european_herring_gull/Leningrad_region/RII-WD385/2023,2023-10-11,2023.78,2023-10,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,leningrad,ru.ln,60.0038026239663,31.7192161663564,A,2023-41,2684,2.3.4.4b,NA,NA,NA,NA,2023-10-11,mp,mp,profile001
H5N1.NA.EPI_ISL_18439582.galliformes.united_kingdom.NA.2023-09-13,H5N1,EPI_ISL_18439582,A/chicken/Scotland/115450/2023,2023-09-13,2023.7,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-37,967,2.3.4.4b,NA,NA,NA,NA,2023-09-13,mp,mp,profile001
H5N1.NA.EPI_ISL_18439559.galliformes.united_kingdom.NA.2023-09-13,H5N1,EPI_ISL_18439559,A/chicken/Scotland/115517/2023,2023-09-13,2023.7,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-37,967,2.3.4.4b,NA,NA,NA,NA,2023-09-13,mp,mp,profile001
H5N1.NA.EPI_ISL_18439558.galliformes.united_kingdom.NA.2023-09-13,H5N1,EPI_ISL_18439558,A/chicken/Scotland/115515/2023,2023-09-13,2023.7,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-37,967,2.3.4.4b,NA,NA,NA,NA,2023-09-13,mp,mp,profile001
H5N1.NA.EPI_ISL_18439557.galliformes.united_kingdom.NA.2023-09-13,H5N1,EPI_ISL_18439557,A/chicken/Scotland/115458/2023,2023-09-13,2023.7,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-37,967,2.3.4.4b,NA,NA,NA,NA,2023-09-13,mp,mp,profile001
H5N1.NA.EPI_ISL_18436064.falconiformes.belgium.NA.2023-07-11,H5N1,EPI_ISL_18436064,A/Falco_peregrinus/Belgium/00004/2023,2023-07-11,2023.52,2023-07,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,A,2023-28,3672,2.3.4.4b,NA,NA,NA,NA,2023-07-11,mp,mp,profile001
H5N1.NA.EPI_ISL_18435919.charadriiformes.belgium.NA.2023-07-12,H5N1,EPI_ISL_18435919,A/Sterna_hirundo/Belgium/00002/2023,2023-07-12,2023.53,2023-07,charadriiformes_wild,charadriiformes,Laridae,sterna hirundo,common tern,bird,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,A,2023-28,3672,2.3.4.4b,NA,NA,NA,NA,2023-07-12,mp,mp,profile001
H5N1.NA.EPI_ISL_18378732.galliformes.united_kingdom.NA.2023-09-07,H5N1,EPI_ISL_18378732,A/Pheasant/England/114047/2023,2023-09-07,2023.68,2023-09,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-36,3733,2.3.4.4b,NA,NA,NA,NA,2023-09-07,mp,mp,profile001
H5N1.NA.EPI_ISL_18378731.galliformes.united_kingdom.NA.2023-09-07,H5N1,EPI_ISL_18378731,A/Pheasant/England/114017/2023,2023-09-07,2023.68,2023-09,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-36,3733,2.3.4.4b,NA,NA,NA,NA,2023-09-07,mp,mp,profile001
H5N1.NA.EPI_ISL_18378730.galliformes.united_kingdom.NA.2023-08-05,H5N1,EPI_ISL_18378730,A/chicken/Scotland/110512/2023,2023-08-05,2023.59,2023-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-31,967,2.3.4.4b,NA,NA,NA,NA,2023-08-05,mp,mp,profile001
H5N1.NA.EPI_ISL_18378728.galliformes.united_kingdom.NA.2023-08-20,H5N1,EPI_ISL_18378728,A/Chicken/Scotland/109598/2023,2023-08-20,2023.63,2023-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-33,967,2.3.4.4b,NA,NA,NA,NA,2023-08-20,mp,mp,profile001
H5N1.NA.EPI_ISL_18373695.charadriiformes.netherlands.NA.2023-08-29,H5N1,EPI_ISL_18373695,A/Black-headed_Gull/Netherlands/23013985-002/2023,2023-08-29,2023.66,2023-08,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,A,2023-35,3818,2.3.4.4b,NA,NA,NA,NA,2023-08-29,mp,mp,profile001
H5N1.NA.EPI_ISL_18325135.charadriiformes.united_kingdom.NA.2023-07-13,H5N1,EPI_ISL_18325135,A/Little_Tern/England/402285/2023,2023-07-13,2023.53,2023-07,charadriiformes_wild,charadriiformes,Laridae,sternula albifrons,little tern,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-28,3733,2.3.4.4b,NA,NA,NA,NA,2023-07-13,mp,mp,profile001
H5N1.NA.EPI_ISL_18325130.charadriiformes.united_kingdom.NA.2023-07-28,H5N1,EPI_ISL_18325130,A/Kittiwake/England/331450/2023,2023-07-28,2023.57,2023-07,charadriiformes_wild,charadriiformes,Laridae,rissa tridactyla/brevirostris,black-legged/red-legged kittiwake,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-30,3733,2.3.4.4b,NA,NA,NA,NA,2023-07-28,mp,mp,profile001
H5N1.NA.EPI_ISL_18325129.charadriiformes.united_kingdom.NA.2023-07-27,H5N1,EPI_ISL_18325129,A/Kittiwake/England/331380/2023,2023-07-27,2023.57,2023-07,charadriiformes_wild,charadriiformes,Laridae,rissa tridactyla/brevirostris,black-legged/red-legged kittiwake,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-30,3733,2.3.4.4b,NA,NA,NA,NA,2023-07-27,mp,mp,profile001
H5N1.NA.EPI_ISL_18325127.charadriiformes.united_kingdom.NA.2023-07-14,H5N1,EPI_ISL_18325127,A/Herring_Gull/England/331010/2023,2023-07-14,2023.53,2023-07,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-28,3733,2.3.4.4b,NA,NA,NA,NA,2023-07-14,mp,mp,profile001
H5N1.NA.EPI_ISL_18325125.anseriformes.united_kingdom.NA.2023-07-14,H5N1,EPI_ISL_18325125,A/Common_Tern/England/330798/2023,2023-07-14,2023.53,2023-07,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2023-28,3733,2.3.4.4b,NA,NA,NA,NA,2023-07-14,mp,mp,profile001
H5N1.NA.EPI_ISL_18325123.charadriiformes.united_kingdom.NA.2023-07-21,H5N1,EPI_ISL_18325123,A/Razorbill/Scotland/098652/2023,2023-07-21,2023.55,2023-07,charadriiformes_wild,charadriiformes,Alcidae,alca torda,razorbill,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-29,967,2.3.4.4b,NA,NA,NA,NA,2023-07-21,mp,mp,profile001
H5N1.NA.EPI_ISL_18317317.charadriiformes.russia.NA.2023-08-02,H5N1,EPI_ISL_18317317,A/european_herring_gull/Leningrad_region/RII-WD312/2023,2023-08-02,2023.58,2023-08,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,leningrad,ru.ln,60.0038026239663,31.7192161663564,A,2023-31,2684,2.3.4.4b,NA,NA,NA,NA,2023-08-02,mp,mp,profile001
H5N1.NA.EPI_ISL_18258050.galliformes.united_kingdom.NA.2023-08-17,H5N1,EPI_ISL_18258050,A/Pheasant/Scotland/107939/2023,2023-08-17,2023.62,2023-08,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-33,967,2.3.4.4b,NA,NA,NA,NA,2023-08-17,mp,mp,profile001
H5N1.NA.EPI_ISL_18258049.galliformes.united_kingdom.NA.2023-08-17,H5N1,EPI_ISL_18258049,A/Pheasant/Scotland/107872/2023,2023-08-17,2023.62,2023-08,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-33,967,2.3.4.4b,NA,NA,NA,NA,2023-08-17,mp,mp,profile001
H5N1.NA.EPI_ISL_18258048.galliformes.united_kingdom.NA.2023-08-14,H5N1,EPI_ISL_18258048,A/Pheasant/Scotland/107797/2023,2023-08-14,2023.62,2023-08,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,A,2023-33,967,2.3.4.4b,NA,NA,NA,NA,2023-08-14,mp,mp,profile001
H5N1.NA.EPI_ISL_18257965.charadriiformes.sweden.NA.2023-06-20,H5N1,EPI_ISL_18257965,A/black-headed_gull/Sweden/SVA230621SZ0030/FB002052/H-2023/NA,2023-06-20,2023.47,2023-06,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,A,2023-25,3862,2.3.4.4b,NA,NA,NA,NA,2023-06-20,mp,mp,profile001
H5N1.NA.EPI_ISL_18257964.charadriiformes.sweden.NA.2023-06-20,H5N1,EPI_ISL_18257964,A/black-headed_gull/Sweden/SVA230621SZ0030/FB002054/H-2023/NA,2023-06-20,2023.47,2023-06,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,A,2023-25,3862,2.3.4.4b,NA,NA,NA,NA,2023-06-20,mp,mp,profile001
H5N1.NA.EPI_ISL_18257963.charadriiformes.sweden.NA.2023-06-20,H5N1,EPI_ISL_18257963,A/black-headed_gull/Sweden/SVA230621SZ0030/FB002054/H-2023/NA,2023-06-20,2023.47,2023-06,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,A,2023-25,3862,2.3.4.4b,NA,NA,NA,NA,2023-06-20,mp,mp,profile001
H5N1.NA.EPI_ISL_18257885.charadriiformes.sweden.NA.2023-06-16,H5N1,EPI_ISL_18257885,A/black-headed_gull/Sweden/SVA230621SZ0030/FB002055/H-2023/NA,2023-06-16,2023.45,2023-06,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus ridibundus,black-headed gull,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,A,2023-24,3862,2.3.4.4b,NA,NA,NA,NA,2023-06-16,mp,mp,profile001
